unique_id,ds,y,holiday,shops_closed,winter_school_holidays,school_holidays,year,month,day,day_of_week,week_of_year,shops_closed_lag,Shop_opened_after_close
Brno_1,8/16/2023,7240,0,0,0,0,2023,8,16,2,33,0,0
Brno_1,8/17/2023,7321,0,0,0,0,2023,8,17,3,33,0,0
Brno_1,8/18/2023,8084,0,0,0,0,2023,8,18,4,33,0,0
Brno_1,8/19/2023,7064,0,0,0,0,2023,8,19,5,33,0,0
Brno_1,8/20/2023,6937,0,0,0,0,2023,8,20,6,33,0,0
Brno_1,8/21/2023,7634,0,0,0,0,2023,8,21,0,34,0,0
Brno_1,8/22/2023,7309,0,0,0,0,2023,8,22,1,34,0,0
Brno_1,8/23/2023,7327,0,0,0,0,2023,8,23,2,34,0,0
Brno_1,8/24/2023,7322,0,0,0,0,2023,8,24,3,34,0,0
Brno_1,8/25/2023,8068,0,0,0,0,2023,8,25,4,34,0,0
Brno_1,8/26/2023,7375,0,0,0,0,2023,8,26,5,34,0,0
Brno_1,8/27/2023,6711,0,0,0,0,2023,8,27,6,34,0,0
Brno_1,8/28/2023,7169,0,0,0,0,2023,8,28,0,35,0,0
Brno_1,8/29/2023,8409,0,0,0,0,2023,8,29,1,35,0,0
Brno_1,8/30/2023,8667,0,0,0,0,2023,8,30,2,35,0,0
Brno_1,8/31/2023,7207,0,0,0,0,2023,8,31,3,35,0,0
Brno_1,9/1/2023,7783,0,0,0,0,2023,9,1,4,35,0,0
Brno_1,9/2/2023,7165,0,0,0,0,2023,9,2,5,35,0,0
Brno_1,9/3/2023,7187,0,0,0,0,2023,9,3,6,35,0,0
Brno_1,9/4/2023,7075,0,0,0,0,2023,9,4,0,36,0,0
Brno_1,9/5/2023,7124,0,0,0,0,2023,9,5,1,36,0,0
Brno_1,9/6/2023,7011,0,0,0,0,2023,9,6,2,36,0,0
Brno_1,9/7/2023,7505,0,0,0,0,2023,9,7,3,36,0,0
Brno_1,9/8/2023,8469,0,0,0,0,2023,9,8,4,36,0,0
Brno_1,9/9/2023,7405,0,0,0,0,2023,9,9,5,36,0,0
Brno_1,9/10/2023,7270,0,0,0,0,2023,9,10,6,36,0,0
Brno_1,9/11/2023,7693,0,0,0,0,2023,9,11,0,37,0,0
Brno_1,9/12/2023,7623,0,0,0,0,2023,9,12,1,37,0,0
Brno_1,9/13/2023,7378,0,0,0,0,2023,9,13,2,37,0,0
Brno_1,9/14/2023,7790,0,0,0,0,2023,9,14,3,37,0,0
Brno_1,9/15/2023,8717,0,0,0,0,2023,9,15,4,37,0,0
Brno_1,9/16/2023,7553,0,0,0,0,2023,9,16,5,37,0,0
Brno_1,9/17/2023,7589,0,0,0,0,2023,9,17,6,37,0,0
Brno_1,9/18/2023,7540,0,0,0,0,2023,9,18,0,38,0,0
Brno_1,9/19/2023,7576,0,0,0,0,2023,9,19,1,38,0,0
Brno_1,9/20/2023,7357,0,0,0,0,2023,9,20,2,38,0,0
Brno_1,9/21/2023,7597,0,0,0,0,2023,9,21,3,38,0,0
Brno_1,9/22/2023,8890,0,0,0,0,2023,9,22,4,38,0,0
Brno_1,9/23/2023,7831,0,0,0,0,2023,9,23,5,38,0,0
Brno_1,9/24/2023,7610,0,0,0,0,2023,9,24,6,38,0,0
Brno_1,9/25/2023,7097,0,0,0,0,2023,9,25,0,39,0,0
Brno_1,9/26/2023,7251,0,0,0,0,2023,9,26,1,39,0,0
Brno_1,9/27/2023,8378,0,0,0,0,2023,9,27,2,39,0,0
Brno_1,9/28/2023,9416,1,1,0,0,2023,9,28,3,39,0,0
Brno_1,9/29/2023,8045,0,0,0,0,2023,9,29,4,39,1,1
Brno_1,9/30/2023,7117,0,0,0,0,2023,9,30,5,39,0,0
Brno_1,10/1/2023,7349,0,0,0,0,2023,10,1,6,39,0,0
Brno_1,10/2/2023,7287,0,0,0,0,2023,10,2,0,40,0,0
Brno_1,10/3/2023,7096,0,0,0,0,2023,10,3,1,40,0,0
Brno_1,10/4/2023,7253,0,0,0,0,2023,10,4,2,40,0,0
Brno_1,10/5/2023,7555,0,0,0,0,2023,10,5,3,40,0,0
Brno_1,10/6/2023,8899,0,0,0,0,2023,10,6,4,40,0,0
Brno_1,10/7/2023,7852,0,0,0,0,2023,10,7,5,40,0,0
Brno_1,10/8/2023,7797,0,0,0,0,2023,10,8,6,40,0,0
Brno_1,10/9/2023,7621,0,0,0,0,2023,10,9,0,41,0,0
Brno_1,10/10/2023,7881,0,0,0,0,2023,10,10,1,41,0,0
Brno_1,10/11/2023,7760,0,0,0,0,2023,10,11,2,41,0,0
Brno_1,10/12/2023,7982,0,0,0,0,2023,10,12,3,41,0,0
Brno_1,10/13/2023,9133,0,0,0,0,2023,10,13,4,41,0,0
Brno_1,10/14/2023,7882,0,0,0,0,2023,10,14,5,41,0,0
Brno_1,10/15/2023,7861,0,0,0,0,2023,10,15,6,41,0,0
Brno_1,10/16/2023,7417,0,0,0,0,2023,10,16,0,42,0,0
Brno_1,10/17/2023,7377,0,0,0,0,2023,10,17,1,42,0,0
Brno_1,10/18/2023,7736,0,0,0,0,2023,10,18,2,42,0,0
Brno_1,10/19/2023,7846,0,0,0,0,2023,10,19,3,42,0,0
Brno_1,10/20/2023,9038,0,0,0,0,2023,10,20,4,42,0,0
Brno_1,10/21/2023,7849,0,0,0,0,2023,10,21,5,42,0,0
Brno_1,10/22/2023,7639,0,0,0,0,2023,10,22,6,42,0,0
Brno_1,10/23/2023,7257,0,0,0,0,2023,10,23,0,43,0,0
Brno_1,10/24/2023,7394,0,0,0,0,2023,10,24,1,43,0,0
Brno_1,10/25/2023,7803,0,0,0,0,2023,10,25,2,43,0,0
Brno_1,10/26/2023,8126,0,0,0,0,2023,10,26,3,43,0,0
Brno_1,10/27/2023,9386,0,0,0,0,2023,10,27,4,43,0,0
Brno_1,10/28/2023,9673,1,1,0,0,2023,10,28,5,43,0,0
Brno_1,10/29/2023,8059,0,0,0,0,2023,10,29,6,43,1,1
Brno_1,10/30/2023,7511,0,0,0,0,2023,10,30,0,44,0,0
Brno_1,10/31/2023,7893,0,0,0,0,2023,10,31,1,44,0,0
Brno_1,11/1/2023,7645,0,0,0,0,2023,11,1,2,44,0,0
Brno_1,11/2/2023,7965,0,0,0,0,2023,11,2,3,44,0,0
Brno_1,11/3/2023,9518,0,0,0,0,2023,11,3,4,44,0,0
Brno_1,11/4/2023,8602,0,0,0,0,2023,11,4,5,44,0,0
Brno_1,11/5/2023,7895,0,0,0,0,2023,11,5,6,44,0,0
Brno_1,11/6/2023,7529,0,0,0,0,2023,11,6,0,45,0,0
Brno_1,11/7/2023,7565,0,0,0,0,2023,11,7,1,45,0,0
Brno_1,11/8/2023,7783,0,0,0,0,2023,11,8,2,45,0,0
Brno_1,11/9/2023,8407,0,0,0,0,2023,11,9,3,45,0,0
Brno_1,11/10/2023,10299,0,0,0,0,2023,11,10,4,45,0,0
Brno_1,11/11/2023,8950,0,0,0,0,2023,11,11,5,45,0,0
Brno_1,11/12/2023,7724,0,0,0,0,2023,11,12,6,45,0,0
Brno_1,11/13/2023,8117,0,0,0,0,2023,11,13,0,46,0,0
Brno_1,11/14/2023,7983,0,0,0,0,2023,11,14,1,46,0,0
Brno_1,11/15/2023,8381,0,0,0,0,2023,11,15,2,46,0,0
Brno_1,11/16/2023,9707,0,0,0,0,2023,11,16,3,46,0,0
Brno_1,11/17/2023,9385,1,0,0,0,2023,11,17,4,46,0,0
Brno_1,11/18/2023,7942,0,0,0,0,2023,11,18,5,46,0,0
Brno_1,11/19/2023,8253,0,0,0,0,2023,11,19,6,46,0,0
Brno_1,11/20/2023,8104,0,0,0,0,2023,11,20,0,47,0,0
Brno_1,11/21/2023,7951,0,0,0,0,2023,11,21,1,47,0,0
Brno_1,11/22/2023,8175,0,0,0,0,2023,11,22,2,47,0,0
Brno_1,11/23/2023,8337,0,0,0,0,2023,11,23,3,47,0,0
Brno_1,11/24/2023,9801,0,0,0,0,2023,11,24,4,47,0,0
Brno_1,11/25/2023,8984,0,0,0,0,2023,11,25,5,47,0,0
Brno_1,11/26/2023,8391,0,0,0,0,2023,11,26,6,47,0,0
Brno_1,11/27/2023,8408,0,0,0,0,2023,11,27,0,48,0,0
Brno_1,11/28/2023,8265,0,0,0,0,2023,11,28,1,48,0,0
Brno_1,11/29/2023,8522,0,0,0,0,2023,11,29,2,48,0,0
Brno_1,11/30/2023,8885,0,0,0,0,2023,11,30,3,48,0,0
Brno_1,12/1/2023,9911,0,0,0,0,2023,12,1,4,48,0,0
Brno_1,12/2/2023,9124,0,0,0,0,2023,12,2,5,48,0,0
Brno_1,12/3/2023,8613,0,0,0,0,2023,12,3,6,48,0,0
Brno_1,12/4/2023,8944,0,0,0,0,2023,12,4,0,49,0,0
Brno_1,12/5/2023,9531,0,0,0,0,2023,12,5,1,49,0,0
Brno_1,12/6/2023,8251,0,0,0,0,2023,12,6,2,49,0,0
Brno_1,12/7/2023,8437,0,0,0,0,2023,12,7,3,49,0,0
Brno_1,12/8/2023,10226,0,0,0,0,2023,12,8,4,49,0,0
Brno_1,12/9/2023,9400,0,0,0,0,2023,12,9,5,49,0,0
Brno_1,12/10/2023,8613,0,0,0,0,2023,12,10,6,49,0,0
Brno_1,12/11/2023,8237,0,0,0,0,2023,12,11,0,50,0,0
Brno_1,12/12/2023,8623,0,0,0,0,2023,12,12,1,50,0,0
Brno_1,12/13/2023,8885,0,0,0,0,2023,12,13,2,50,0,0
Brno_1,12/14/2023,9241,0,0,0,0,2023,12,14,3,50,0,0
Brno_1,12/15/2023,10501,0,0,0,0,2023,12,15,4,50,0,0
Brno_1,12/16/2023,9605,0,0,0,0,2023,12,16,5,50,0,0
Brno_1,12/17/2023,8581,0,0,0,0,2023,12,17,6,50,0,0
Brno_1,12/18/2023,8787,0,0,0,0,2023,12,18,0,51,0,0
Brno_1,12/19/2023,9557,0,0,0,0,2023,12,19,1,51,0,0
Brno_1,12/20/2023,10257,0,0,0,0,2023,12,20,2,51,0,0
Brno_1,12/21/2023,11165,0,0,0,0,2023,12,21,3,51,0,0
Brno_1,12/22/2023,11368,0,0,0,0,2023,12,22,4,51,0,0
Brno_1,12/23/2023,11741,0,0,0,0,2023,12,23,5,51,0,0
Brno_1,12/24/2023,6049,1,0,0,0,2023,12,24,6,51,0,0
Brno_1,12/25/2023,0,1,0,0,0,2023,12,25,0,51,0,0
Brno_1,12/26/2023,10013,1,1,0,0,2023,12,26,1,52,0,0
Brno_1,12/27/2023,9541,0,0,0,0,2023,12,27,2,52,1,1
Brno_1,12/28/2023,9697,0,0,0,0,2023,12,28,3,52,0,0
Brno_1,12/29/2023,9609,0,0,0,0,2023,12,29,4,52,0,0
Brno_1,12/30/2023,11122,0,0,0,0,2023,12,30,5,52,0,0
Brno_1,12/31/2023,9611,0,0,0,0,2023,12,31,6,52,0,0
Brno_1,1/1/2024,5047,1,1,0,0,2024,1,1,0,1,0,0
Brno_1,1/2/2024,8277,0,0,0,0,2024,1,2,1,1,1,1
Brno_1,1/3/2024,8349,0,0,0,0,2024,1,3,2,1,0,0
Brno_1,1/4/2024,8323,0,0,0,0,2024,1,4,3,1,0,0
Brno_1,1/5/2024,10099,0,0,0,0,2024,1,5,4,1,0,0
Brno_1,1/6/2024,9746,0,0,0,0,2024,1,6,5,1,0,0
Brno_1,1/7/2024,8463,0,0,0,0,2024,1,7,6,1,0,0
Brno_1,1/8/2024,8596,0,0,0,0,2024,1,8,0,2,0,0
Brno_1,1/9/2024,8680,0,0,0,0,2024,1,9,1,2,0,0
Brno_1,1/10/2024,8981,0,0,0,0,2024,1,10,2,2,0,0
Brno_1,1/11/2024,8971,0,0,0,0,2024,1,11,3,2,0,0
Brno_1,1/12/2024,10679,0,0,0,0,2024,1,12,4,2,0,0
Brno_1,1/13/2024,9891,0,0,0,0,2024,1,13,5,2,0,0
Brno_1,1/14/2024,8597,0,0,0,0,2024,1,14,6,2,0,0
Brno_1,1/15/2024,8499,0,0,0,0,2024,1,15,0,3,0,0
Prague_1,12/6/2020,6584,0,0,0,0,2020,12,6,6,49,0,0
Prague_1,12/7/2020,7030,0,0,0,0,2020,12,7,0,50,0,0
Prague_1,12/8/2020,6550,0,0,0,0,2020,12,8,1,50,0,0
Prague_1,12/9/2020,6910,0,0,0,0,2020,12,9,2,50,0,0
Prague_1,12/10/2020,7228,0,0,0,0,2020,12,10,3,50,0,0
Prague_1,12/11/2020,7790,0,0,0,0,2020,12,11,4,50,0,0
Prague_1,12/12/2020,7165,0,0,0,0,2020,12,12,5,50,0,0
Prague_1,12/13/2020,6844,0,0,0,0,2020,12,13,6,50,0,0
Prague_1,12/14/2020,7010,0,0,0,0,2020,12,14,0,51,0,0
Prague_1,12/15/2020,7243,0,0,0,0,2020,12,15,1,51,0,0
Prague_1,12/16/2020,7429,0,0,0,0,2020,12,16,2,51,0,0
Prague_1,12/17/2020,7538,0,0,0,0,2020,12,17,3,51,0,0
Prague_1,12/18/2020,8072,0,0,0,0,2020,12,18,4,51,0,0
Prague_1,12/19/2020,7868,0,0,0,0,2020,12,19,5,51,0,0
Prague_1,12/20/2020,8128,0,0,0,0,2020,12,20,6,51,0,0
Prague_1,12/21/2020,8605,0,0,0,0,2020,12,21,0,52,0,0
Prague_1,12/22/2020,8875,0,0,0,0,2020,12,22,1,52,0,0
Prague_1,12/23/2020,8968,0,0,0,0,2020,12,23,2,52,0,0
Prague_1,12/24/2020,4327,1,0,0,0,2020,12,24,3,52,0,0
Prague_1,12/25/2020,0,1,0,0,0,2020,12,25,4,52,0,0
Prague_1,12/26/2020,7784,1,1,0,0,2020,12,26,5,52,0,0
Prague_1,12/27/2020,6702,0,0,0,0,2020,12,27,6,52,1,1
Prague_1,12/28/2020,7210,0,0,0,0,2020,12,28,0,53,0,0
Prague_1,12/29/2020,7597,0,0,0,0,2020,12,29,1,53,0,0
Prague_1,12/30/2020,7618,0,0,0,0,2020,12,30,2,53,0,0
Prague_1,12/31/2020,6238,0,0,0,0,2020,12,31,3,53,0,0
Prague_1,1/1/2021,3754,1,1,0,0,2021,1,1,4,53,0,0
Prague_1,1/2/2021,6553,0,0,0,0,2021,1,2,5,53,1,1
Prague_1,1/3/2021,6841,0,0,0,0,2021,1,3,6,53,0,0
Prague_1,1/4/2021,7984,0,0,0,0,2021,1,4,0,1,0,0
Prague_1,1/5/2021,7466,0,0,0,0,2021,1,5,1,1,0,0
Prague_1,1/6/2021,7422,0,0,0,0,2021,1,6,2,1,0,0
Prague_1,1/7/2021,7669,0,0,0,0,2021,1,7,3,1,0,0
Prague_1,1/8/2021,8083,0,0,0,0,2021,1,8,4,1,0,0
Prague_1,1/9/2021,7555,0,0,0,0,2021,1,9,5,1,0,0
Prague_1,1/10/2021,7435,0,0,0,0,2021,1,10,6,1,0,0
Prague_1,1/11/2021,7766,0,0,0,0,2021,1,11,0,2,0,0
Prague_1,1/12/2021,7854,0,0,0,0,2021,1,12,1,2,0,0
Prague_1,1/13/2021,7728,0,0,0,0,2021,1,13,2,2,0,0
Prague_1,1/14/2021,7873,0,0,0,0,2021,1,14,3,2,0,0
Prague_1,1/15/2021,8191,0,0,0,0,2021,1,15,4,2,0,0
Prague_1,1/16/2021,7660,0,0,0,0,2021,1,16,5,2,0,0
Prague_1,1/17/2021,7352,0,0,0,0,2021,1,17,6,2,0,0
Prague_1,1/18/2021,8212,0,0,0,0,2021,1,18,0,3,0,0
Prague_1,1/19/2021,7993,0,0,0,0,2021,1,19,1,3,0,0
Prague_1,1/20/2021,7669,0,0,0,0,2021,1,20,2,3,0,0
Prague_1,1/21/2021,7903,0,0,0,0,2021,1,21,3,3,0,0
Prague_1,1/22/2021,8491,0,0,0,0,2021,1,22,4,3,0,0
Prague_1,1/23/2021,7846,0,0,0,0,2021,1,23,5,3,0,0
Prague_1,1/24/2021,7346,0,0,0,0,2021,1,24,6,3,0,0
Prague_1,1/25/2021,7776,0,0,0,0,2021,1,25,0,4,0,0
Prague_1,1/26/2021,7735,0,0,0,0,2021,1,26,1,4,0,0
Prague_1,1/27/2021,7561,0,0,0,0,2021,1,27,2,4,0,0
Prague_1,1/28/2021,7855,0,0,0,0,2021,1,28,3,4,0,0
Prague_1,1/29/2021,8269,0,0,0,0,2021,1,29,4,4,0,0
Prague_1,1/30/2021,8113,0,0,0,0,2021,1,30,5,4,0,0
Prague_1,1/31/2021,7134,0,0,0,0,2021,1,31,6,4,0,0
Prague_1,2/1/2021,7531,0,0,0,0,2021,2,1,0,5,0,0
Prague_1,2/2/2021,7676,0,0,0,0,2021,2,2,1,5,0,0
Prague_1,2/3/2021,7813,0,0,0,0,2021,2,3,2,5,0,0
Prague_1,2/4/2021,7876,0,0,0,0,2021,2,4,3,5,0,0
Prague_1,2/5/2021,8438,0,0,0,0,2021,2,5,4,5,0,0
Prague_1,2/6/2021,7740,0,0,0,0,2021,2,6,5,5,0,0
Prague_1,2/7/2021,7854,0,0,0,0,2021,2,7,6,5,0,0
Prague_1,2/8/2021,8029,0,0,0,0,2021,2,8,0,6,0,0
Prague_1,2/9/2021,8232,0,0,0,0,2021,2,9,1,6,0,0
Prague_1,2/10/2021,8046,0,0,0,0,2021,2,10,2,6,0,0
Prague_1,2/11/2021,8332,0,0,0,0,2021,2,11,3,6,0,0
Prague_1,2/12/2021,8028,0,0,0,0,2021,2,12,4,6,0,0
Prague_1,2/13/2021,7748,0,0,0,0,2021,2,13,5,6,0,0
Prague_1,2/14/2021,7568,0,0,0,0,2021,2,14,6,6,0,0
Prague_1,2/15/2021,7681,0,0,0,0,2021,2,15,0,7,0,0
Prague_1,2/16/2021,7816,0,0,0,0,2021,2,16,1,7,0,0
Prague_1,2/17/2021,8150,0,0,0,0,2021,2,17,2,7,0,0
Prague_1,2/18/2021,7603,0,0,0,0,2021,2,18,3,7,0,0
Prague_1,2/19/2021,8077,0,0,0,0,2021,2,19,4,7,0,0
Prague_1,2/20/2021,7922,0,0,0,0,2021,2,20,5,7,0,0
Prague_1,2/21/2021,7754,0,0,0,0,2021,2,21,6,7,0,0
Prague_1,2/22/2021,8064,0,0,0,0,2021,2,22,0,8,0,0
Prague_1,2/23/2021,8533,0,0,0,0,2021,2,23,1,8,0,0
Prague_1,2/24/2021,8310,0,0,0,0,2021,2,24,2,8,0,0
Prague_1,2/25/2021,8510,0,0,0,0,2021,2,25,3,8,0,0
Prague_1,2/26/2021,8221,0,0,0,0,2021,2,26,4,8,0,0
Prague_1,2/27/2021,7636,0,0,0,0,2021,2,27,5,8,0,0
Prague_1,2/28/2021,6914,0,0,0,0,2021,2,28,6,8,0,0
Prague_1,3/1/2021,6888,0,0,1,0,2021,3,1,0,9,0,0
Prague_1,3/2/2021,7554,0,0,1,0,2021,3,2,1,9,0,0
Prague_1,3/3/2021,7718,0,0,1,0,2021,3,3,2,9,0,0
Prague_1,3/4/2021,7849,0,0,1,0,2021,3,4,3,9,0,0
Prague_1,3/5/2021,7890,0,0,1,0,2021,3,5,4,9,0,0
Prague_1,3/6/2021,8086,0,0,1,0,2021,3,6,5,9,0,0
Prague_1,3/7/2021,8432,0,0,1,0,2021,3,7,6,9,0,0
Prague_1,3/8/2021,8212,0,0,1,0,2021,3,8,0,10,0,0
Prague_1,3/9/2021,8558,0,0,1,0,2021,3,9,1,10,0,0
Prague_1,3/10/2021,8522,0,0,1,0,2021,3,10,2,10,0,0
Prague_1,3/11/2021,8554,0,0,1,0,2021,3,11,3,10,0,0
Prague_1,3/12/2021,8155,0,0,1,0,2021,3,12,4,10,0,0
Prague_1,3/13/2021,8426,0,0,1,0,2021,3,13,5,10,0,0
Prague_1,3/14/2021,7984,0,0,1,0,2021,3,14,6,10,0,0
Prague_1,3/15/2021,8371,0,0,0,0,2021,3,15,0,11,0,0
Prague_1,3/16/2021,8641,0,0,0,0,2021,3,16,1,11,0,0
Prague_1,3/17/2021,8760,0,0,0,0,2021,3,17,2,11,0,0
Prague_1,3/18/2021,8560,0,0,0,0,2021,3,18,3,11,0,0
Prague_1,3/19/2021,8574,0,0,0,0,2021,3,19,4,11,0,0
Prague_1,3/20/2021,8482,0,0,0,0,2021,3,20,5,11,0,0
Prague_1,3/21/2021,8262,0,0,0,0,2021,3,21,6,11,0,0
Prague_1,3/22/2021,8263,0,0,0,0,2021,3,22,0,12,0,0
Prague_1,3/23/2021,8328,0,0,0,0,2021,3,23,1,12,0,0
Prague_1,3/24/2021,8076,0,0,0,0,2021,3,24,2,12,0,0
Prague_1,3/25/2021,8304,0,0,0,0,2021,3,25,3,12,0,0
Prague_1,3/26/2021,7838,0,0,0,0,2021,3,26,4,12,0,0
Prague_1,3/27/2021,8760,0,0,0,0,2021,3,27,5,12,0,0
Prague_1,3/28/2021,7692,0,0,0,0,2021,3,28,6,12,0,0
Prague_1,3/29/2021,7993,0,0,0,0,2021,3,29,0,13,0,0
Prague_1,3/30/2021,8056,0,0,0,0,2021,3,30,1,13,0,0
Prague_1,3/31/2021,8470,0,0,0,0,2021,3,31,2,13,0,0
Prague_1,4/1/2021,8744,0,0,0,0,2021,4,1,3,13,0,0
Prague_1,4/2/2021,9224,1,0,0,0,2021,4,2,4,13,0,0
Prague_1,4/3/2021,8491,1,0,0,0,2021,4,3,5,13,0,0
Prague_1,4/4/2021,7664,1,0,0,0,2021,4,4,6,13,0,0
Prague_1,4/5/2021,6936,1,1,0,0,2021,4,5,0,14,0,0
Prague_1,4/6/2021,8568,0,0,0,0,2021,4,6,1,14,1,1
Prague_1,4/7/2021,8046,0,0,0,0,2021,4,7,2,14,0,0
Prague_1,4/8/2021,8462,0,0,0,0,2021,4,8,3,14,0,0
Prague_1,4/9/2021,8868,0,0,0,0,2021,4,9,4,14,0,0
Prague_1,4/10/2021,8359,0,0,0,0,2021,4,10,5,14,0,0
Prague_1,4/11/2021,6961,0,0,0,0,2021,4,11,6,14,0,0
Prague_1,4/12/2021,8326,0,0,0,0,2021,4,12,0,15,0,0
Prague_1,4/13/2021,8028,0,0,0,0,2021,4,13,1,15,0,0
Prague_1,4/14/2021,7822,0,0,0,0,2021,4,14,2,15,0,0
Prague_1,4/15/2021,8196,0,0,0,0,2021,4,15,3,15,0,0
Prague_1,4/16/2021,8683,0,0,0,0,2021,4,16,4,15,0,0
Prague_1,4/17/2021,8244,0,0,0,0,2021,4,17,5,15,0,0
Prague_1,4/18/2021,7064,0,0,0,0,2021,4,18,6,15,0,0
Prague_1,4/19/2021,7962,0,0,0,0,2021,4,19,0,16,0,0
Prague_1,4/20/2021,7759,0,0,0,0,2021,4,20,1,16,0,0
Prague_1,4/21/2021,7795,0,0,0,0,2021,4,21,2,16,0,0
Prague_1,4/22/2021,8131,0,0,0,0,2021,4,22,3,16,0,0
Prague_1,4/23/2021,8722,0,0,0,0,2021,4,23,4,16,0,0
Prague_1,4/24/2021,7608,0,0,0,0,2021,4,24,5,16,0,0
Prague_1,4/25/2021,7204,0,0,0,0,2021,4,25,6,16,0,0
Prague_1,4/26/2021,8124,0,0,0,0,2021,4,26,0,17,0,0
Prague_1,4/27/2021,7692,0,0,0,0,2021,4,27,1,17,0,0
Prague_1,4/28/2021,7766,0,0,0,0,2021,4,28,2,17,0,0
Prague_1,4/29/2021,8257,0,0,0,0,2021,4,29,3,17,0,0
Prague_1,4/30/2021,8892,0,0,0,0,2021,4,30,4,17,0,0
Prague_1,5/1/2021,7627,1,0,0,0,2021,5,1,5,17,0,0
Prague_1,5/2/2021,7396,0,0,0,0,2021,5,2,6,17,0,0
Prague_1,5/3/2021,7950,0,0,0,0,2021,5,3,0,18,0,0
Prague_1,5/4/2021,7531,0,0,0,0,2021,5,4,1,18,0,0
Prague_1,5/5/2021,7092,0,0,0,0,2021,5,5,2,18,0,0
Prague_1,5/6/2021,7954,0,0,0,0,2021,5,6,3,18,0,0
Prague_1,5/7/2021,9012,0,0,0,0,2021,5,7,4,18,0,0
Prague_1,5/8/2021,8215,1,1,0,0,2021,5,8,5,18,0,0
Prague_1,5/9/2021,7310,0,0,0,0,2021,5,9,6,18,1,1
Prague_1,5/10/2021,7878,0,0,0,0,2021,5,10,0,19,0,0
Prague_1,5/11/2021,6505,0,0,0,0,2021,5,11,1,19,0,0
Prague_1,5/12/2021,7093,0,0,0,0,2021,5,12,2,19,0,0
Prague_1,5/13/2021,8418,0,0,0,0,2021,5,13,3,19,0,0
Prague_1,5/14/2021,8930,0,0,0,0,2021,5,14,4,19,0,0
Prague_1,5/15/2021,7770,0,0,0,0,2021,5,15,5,19,0,0
Prague_1,5/16/2021,6976,0,0,0,0,2021,5,16,6,19,0,0
Prague_1,5/17/2021,7634,0,0,0,0,2021,5,17,0,20,0,0
Prague_1,5/18/2021,7434,0,0,0,0,2021,5,18,1,20,0,0
Prague_1,5/19/2021,7430,0,0,0,0,2021,5,19,2,20,0,0
Prague_1,5/20/2021,7688,0,0,0,0,2021,5,20,3,20,0,0
Prague_1,5/21/2021,8566,0,0,0,0,2021,5,21,4,20,0,0
Prague_1,5/22/2021,7242,0,0,0,0,2021,5,22,5,20,0,0
Prague_1,5/23/2021,6960,0,0,0,0,2021,5,23,6,20,0,0
Prague_1,5/24/2021,7684,0,0,0,0,2021,5,24,0,21,0,0
Prague_1,5/25/2021,7658,0,0,0,0,2021,5,25,1,21,0,0
Prague_1,5/26/2021,7352,0,0,0,0,2021,5,26,2,21,0,0
Prague_1,5/27/2021,7454,0,0,0,0,2021,5,27,3,21,0,0
Prague_1,5/28/2021,8365,0,0,0,0,2021,5,28,4,21,0,0
Prague_1,5/29/2021,6930,0,0,0,0,2021,5,29,5,21,0,0
Prague_1,5/30/2021,6649,0,0,0,0,2021,5,30,6,21,0,0
Prague_1,5/31/2021,7292,0,0,0,0,2021,5,31,0,22,0,0
Prague_1,6/1/2021,7051,0,0,0,0,2021,6,1,1,22,0,0
Prague_1,6/2/2021,7278,0,0,0,0,2021,6,2,2,22,0,0
Prague_1,6/3/2021,7446,0,0,0,0,2021,6,3,3,22,0,0
Prague_1,6/4/2021,8190,0,0,0,0,2021,6,4,4,22,0,0
Prague_1,6/5/2021,6640,0,0,0,0,2021,6,5,5,22,0,0
Prague_1,6/6/2021,6889,0,0,0,0,2021,6,6,6,22,0,0
Prague_1,6/7/2021,7300,0,0,0,0,2021,6,7,0,23,0,0
Prague_1,6/8/2021,7504,0,0,0,0,2021,6,8,1,23,0,0
Prague_1,6/9/2021,7237,0,0,0,0,2021,6,9,2,23,0,0
Prague_1,6/10/2021,7464,0,0,0,0,2021,6,10,3,23,0,0
Prague_1,6/11/2021,8016,0,0,0,0,2021,6,11,4,23,0,0
Prague_1,6/12/2021,6463,0,0,0,0,2021,6,12,5,23,0,0
Prague_1,6/13/2021,6658,0,0,0,0,2021,6,13,6,23,0,0
Prague_1,6/14/2021,7492,0,0,0,0,2021,6,14,0,24,0,0
Prague_1,6/15/2021,7264,0,0,0,0,2021,6,15,1,24,0,0
Prague_1,6/16/2021,7226,0,0,0,0,2021,6,16,2,24,0,0
Prague_1,6/17/2021,7164,0,0,0,0,2021,6,17,3,24,0,0
Prague_1,6/18/2021,7590,0,0,0,0,2021,6,18,4,24,0,0
Prague_1,6/19/2021,6530,0,0,0,0,2021,6,19,5,24,0,0
Prague_1,6/20/2021,6416,0,0,0,0,2021,6,20,6,24,0,0
Prague_1,6/21/2021,7384,0,0,0,0,2021,6,21,0,25,0,0
Prague_1,6/22/2021,7706,0,0,0,0,2021,6,22,1,25,0,0
Prague_1,6/23/2021,7201,0,0,0,0,2021,6,23,2,25,0,0
Prague_1,6/24/2021,6976,0,0,0,0,2021,6,24,3,25,0,0
Prague_1,6/25/2021,7555,0,0,0,0,2021,6,25,4,25,0,0
Prague_1,6/26/2021,6409,0,0,0,0,2021,6,26,5,25,0,0
Prague_1,6/27/2021,6458,0,0,0,0,2021,6,27,6,25,0,0
